x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
2.03657,-2.02136,0,-0.5,2.03887,-2.02346,0.0031209,0.34723,0.870722
2.03656,-2.02136,0,-0.5,2.03886,-2.02356,0.00317025,0.350401,0.873892
2.03656,-2.02137,0,-0.5,2.03883,-2.02365,0.00321579,0.353616,0.877108
2.03656,-2.02137,0,-0.5,2.03881,-2.02373,0.00325584,0.356872,0.880364
2.03656,-2.02137,0,-0.5,2.03878,-2.02381,0.00329232,0.360165,0.883656
2.03656,-2.02137,0,-0.5,2.03875,-2.02389,0.00332403,0.363489,0.88698
2.03656,-2.02137,0,-0.5,2.03871,-2.02396,0.00335026,0.366839,0.89033
2.03656,-2.02137,0,-0.5,2.03868,-2.02403,0.00337195,0.370211,0.893702
2.03656,-2.02137,0,-0.5,2.03863,-2.02409,0.00338721,0.373598,0.89709
2.03656,-2.02137,0,-0.5,2.03859,-2.02415,0.00339723,0.376995,0.900487
2.03656,-2.02137,0,-0.5,2.03854,-2.02421,0.00340128,0.380397,0.903888
2.03657,-2.02137,0,-0.5,2.03848,-2.02426,0.00339985,0.383796,0.907288
2.03657,-2.02137,0,-0.5,2.03842,-2.02431,0.00339198,0.387188,0.91068
2.03657,-2.02136,0,-0.5,2.03836,-2.02436,0.00337958,0.390568,0.91406
2.03657,-2.02136,0,-0.5,2.03829,-2.0244,0.00336099,0.393929,0.917421
2.03657,-2.02136,0,-0.5,2.03823,-2.02443,0.00333667,0.397266,0.920757
2.03657,-2.02136,0,-0.5,2.03815,-2.02446,0.00330687,0.400573,0.924064
2.03657,-2.02136,0,-0.5,2.03808,-2.02449,0.00327373,0.403846,0.927338
2.03657,-2.02136,0,-0.5,2.038,-2.02452,0.00323415,0.40708,0.930572
2.03657,-2.02136,0,-0.5,2.03792,-2.02454,0.00319171,0.410272,0.933764
2.03658,-2.02136,0,-0.5,2.03783,-2.02456,0.00314355,0.413416,0.936907
2.03658,-2.02136,0,-0.5,2.03775,-2.02457,0.003093,0.416509,0.94
2.03658,-2.02136,0,-0.5,2.03766,-2.02458,0.00303936,0.419548,0.94304
2.03658,-2.02136,0,-0.5,2.03757,-2.02459,0.00298238,0.42253,0.946022
2.03658,-2.02136,0,-0.5,2.03748,-2.0246,0.00292277,0.425453,0.948945
2.03658,-2.02136,0,-0.5,2.03739,-2.02461,0.00286055,0.428314,0.951805
2.03659,-2.02136,0,0,2.0373,-2.02461,0.00279832,0.431112,0.954604
2.03658,-2.02136,0,0,2.03724,-2.02461,0.00275636,0.00275636,0.95736
2.03658,-2.02136,0,0,2.03722,-2.02461,0.00274229,0.00549865,0.960102
2.03658,-2.02136,0,0,2.03722,-2.02461,0.00274253,0.00824118,0.962845
2.03658,-2.02136,0,0,2.03722,-2.02461,0.00274229,0.0109835,0.965587
2.03658,-2.02136,0,0,2.03722,-2.02461,0.00274277,0.0137262,0.96833
2.03658,-2.02136,0,0,2.03722,-2.02461,0.00274277,0.016469,0.971073
2.03658,-2.02136,0,0,2.03722,-2.02461,0.00274277,0.0192118,0.973815
2.03658,-2.02136,0,0,2.03722,-2.02461,0.00274277,0.0219545,0.976558
2.03658,-2.02136,0,0,2.03722,-2.02461,0.00274253,0.0246971,0.979301
2.03658,-2.02136,1,0,2.03717,-2.02461,0.00270605,0.0274031,0.982007
2.03428,-2.02138,1,0,2.03152,-2.02466,0.000361681,0.0277648,0.982368
2.01902,-2.02151,1,0,2.01593,-2.02481,0.000152588,0.0279174,0.982521
1.99529,-2.02169,1,0,1.99027,-2.02504,0.00113797,0.0290554,0.983659
1.96149,-2.02195,1,0,1.95458,-2.02534,0.00237346,0.0314288,0.986032
1.92726,-2.0222,1,0,1.90888,-2.02572,0.0100858,0.0415146,0.996118
1.87546,-2.02258,1,0,1.85318,-2.02618,0.0124407,0.0539553,1.00856
1.8001,-2.02312,1,0,1.78748,-2.02672,0.00567317,0.0596285,1.01423
1.74186,-2.02354,1,0,1.71178,-2.02734,0.0166245,0.0762529,1.03086
1.6425,-2.02424,1,0,1.62609,-2.02803,0.00736165,0.0836146,1.03822
1.54871,-2.0249,1,0,1.53044,-2.02879,0.00794911,0.0915637,1.04617
1.46879,-2.02545,1,0,1.43044,-2.02958,0.0189447,0.110508,1.06511
1.3888,-2.026,1,0,1.33044,-2.03037,0.0288665,0.139375,1.09398
1.24881,-2.02697,1,0,1.23044,-2.03116,0.00599527,0.14537,1.09997
1.16881,-2.02752,1,0,1.13045,-2.03196,0.0150499,0.16042,1.11502
1.04882,-2.02835,1,0,1.03045,-2.03275,0.00445724,0.164877,1.11948
