x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
2.03931,2.02854,0,0.5,2.03844,2.02589,0.00248265,0.27304,0.848528
2.03931,2.02854,0,0.5,2.03848,2.02582,0.0024972,0.275537,0.851025
2.03931,2.02853,0,0.5,2.03853,2.02576,0.00250626,0.278043,0.853532
2.03931,2.02853,0,0.5,2.03858,2.0257,0.00250959,0.280553,0.856041
2.03931,2.02853,0,0.5,2.03864,2.02565,0.00250721,0.28306,0.858548
2.03931,2.02853,0,0.5,2.0387,2.0256,0.00249887,0.285559,0.861047
2.03931,2.02853,0,0.5,2.03877,2.02555,0.00248504,0.288044,0.863532
2.03931,2.02853,0,0.5,2.03883,2.02551,0.00246501,0.290509,0.865997
2.03931,2.02853,0,0.5,2.03891,2.02548,0.00244045,0.292949,0.868438
2.03931,2.02853,0,0.5,2.03898,2.02544,0.00241041,0.29536,0.870848
2.03932,2.02853,0,0.5,2.03906,2.02541,0.0023756,0.297735,0.873224
2.03932,2.02853,0,0.5,2.03914,2.02539,0.00233531,0.300071,0.875559
2.03932,2.02853,0,0.5,2.03923,2.02537,0.0022912,0.302362,0.87785
2.03932,2.02853,0,0.5,2.03931,2.02535,0.00224376,0.304605,0.880094
2.03932,2.02853,0,0.5,2.0394,2.02533,0.00219274,0.306798,0.882287
2.03932,2.02853,0,0.5,2.03949,2.02532,0.00213861,0.308937,0.884425
2.03932,2.02852,0,0.5,2.03958,2.02531,0.00208139,0.311018,0.886507
2.03932,2.02852,0,0.5,2.03968,2.0253,0.00202084,0.313039,0.888528
2.03933,2.02852,0,0.5,2.03977,2.0253,0.00195861,0.314998,0.890486
2.03933,2.02852,0,0,2.03985,2.02529,0.00190473,0.316902,0.892391
2.03933,2.02852,0,0,2.03989,2.02529,0.00187731,0.00187731,0.894268
2.03933,2.02852,0,0,2.0399,2.02529,0.00187469,0.00375199,0.896143
2.03933,2.02852,0,0,2.0399,2.02529,0.00187492,0.00562692,0.898018
2.03933,2.02852,0,0,2.0399,2.02529,0.00187516,0.00750208,0.899893
2.03933,2.02852,0,0,2.0399,2.02529,0.00187492,0.009377,0.901768
2.03933,2.02852,0,0,2.0399,2.02529,0.00187516,0.0112522,0.903643
2.03933,2.02852,0,0,2.0399,2.02529,0.00187469,0.0131269,0.905518
2.03933,2.02852,0,0,2.0399,2.02529,0.00187516,0.015002,0.907393
2.03933,2.02852,0,0,2.0399,2.02529,0.00187492,0.0168769,0.909268
2.03912,2.02853,1,0,2.03679,2.02537,0.00388074,0.0207577,0.913149
2.02694,2.02881,1,0,2.02399,2.02568,0.00429869,0.0250564,0.917447
2.01118,2.02918,1,0,2.00089,2.02623,0.00932837,0.0343847,0.926776
1.97545,2.02999,1,0,1.96829,2.02701,0.00713396,0.0415187,0.93391
1.92531,2.03113,1,0,1.9254,2.02803,0.0021894,0.0437081,0.936099
1.90539,2.03159,1,0,1.87193,2.0293,0.0244603,0.0681684,0.960559
1.83605,2.03318,1,0,1.80963,2.0308,0.0194139,0.0875823,0.979973
1.75231,2.0351,1,0,1.73597,2.03256,0.0125623,0.100145,0.992536
1.67153,2.03697,1,0,1.65388,2.03454,0.0130475,0.113192,1.00558
1.5614,2.03952,1,0,1.55511,2.03693,0.00587702,0.119069,1.01146
1.5017,2.04091,1,0,1.46127,2.03921,0.0251324,0.144202,1.03659
1.42171,2.04276,1,0,1.3613,2.04163,0.0349512,0.179153,1.07154
1.28175,2.04602,1,0,1.26033,2.04408,0.0129521,0.192105,1.0845
1.18177,2.04834,1,0,1.15836,2.04655,0.0131726,0.205277,1.09767
1.1018,2.0502,1,0,1.06139,2.0489,0.0200074,0.225285,1.11768
1.02182,2.05206,1,0,0.961421,2.05133,0.0269434,0.252228,1.14462
0.881858,2.05532,1,0,0.860451,2.05377,0.00977635,0.262005,1.1544
0.781886,2.05764,1,0,0.762479,2.05615,0.00821567,0.27022,1.16261
0.701908,2.0595,1,0,0.661509,2.0586,0.0135527,0.283773,1.17616
0.62193,2.06136,1,0,0.561539,2.06102,0.0169861,0.300759,1.19315
0.482182,2.06461,0,0,0.462361,2.06343,0.00557184,0.306331,1.19872
0.406814,2.06636,0,0,0.370414,2.06565,0.00742316,0.313754,1.20615
0.290364,2.06905,0,0,0.289438,2.0676,0.00156164,0.315316,1.20771
0.23262,2.07038,0,0,0.219781,2.06927,0.00249195,0.317808,1.2102
0.181274,2.07156,0,0,0.158037,2.07075,0.0026989,0.320507,1.2129
0.116251,2.07304,0,0,0.106952,2.07197,0.00157213,0.322079,1.21447
0.0730628,2.07403,0,0,0.0658642,2.07295,0.00132155,0.3234,1.21579
0.04571,2.07465,0,0,0.0347733,2.07368,0.00117779,0.324578,1.21697
0.0166777,2.07531,0,0,0.0136795,2.07418,0.00114679,0.325725,1.21812
0.00348124,2.0756,0,0,0.00258291,2.07444,0.00116229,0.326887,1.21928
8.4865e-05,2.07568,0,0,0.000689847,2.07449,0.00119328,0.32808,1.22047
9.73978e-05,2.07568,0,0,0.000703607,2.07449,0.00119328,0.329274,1.22166
0.000100211,2.07568,0,0,0.000703533,2.07449,0.00119328,0.330467,1.22286
0.000100113,2.07568,0,0,0.000703476,2.07449,0.00119328,0.33166,1.22405
0.000100176,2.07568,0,0,0.000703497,2.07449,0.00119328,0.332854,1.22524
0.000100196,2.07568,0,0.5,0.000704001,2.07449,0.00119328,0.334047,1.22644
9.82889e-05,2.07568,0,0.5,0.000727048,2.07449,0.00119328,0.33524,1.22763
8.73966e-05,2.07568,0,0.5,0.000771729,2.07449,0.00119305,0.336433,1.22882
2.39846e-05,2.07568,0,0.5,0.000812536,2.07449,0.00119019,0.337623,1.23001
-1.60479e-05,2.07567,0,0.5,0.000857721,2.07449,0.00118661,0.33881,1.2312
-4.98705e-05,2.07567,0,0.5,0.000919268,2.07449,0.0011797,0.33999,1.23238
-6.55773e-05,2.07567,0,0.5,0.000994437,2.07449,0.00117111,0.341161,1.23355
-7.75144e-05,2.07566,0,0.5,0.0010764,2.0745,0.00115919,0.34232,1.23471
-8.20211e-05,2.07566,0,0.5,0.00116197,2.07452,0.00114417,0.343464,1.23586
-8.23304e-05,2.07566,0,0.5,0.00124701,2.07453,0.00112772,0.344592,1.23698
-8.36851e-05,2.07566,0,0.5,0.00133018,2.07455,0.00110722,0.345699,1.23809
-8.30433e-05,2.07566,0,0.5,0.00141149,2.07458,0.00108385,0.346783,1.23917
-8.16298e-05,2.07566,0,0.5,0.00149193,2.0746,0.00105667,0.34784,1.24023
-8.06911e-05,2.07566,0,0.5,0.00156941,2.07464,0.0010252,0.348865,1.24126
-7.94847e-05,2.07566,0,0.5,0.00164215,2.07467,0.000990868,0.349856,1.24225
-7.80637e-05,2.07566,0,0.5,0.00171216,2.07471,0.000952244,0.350808,1.2432
-7.73785e-05,2.07566,0,0.5,0.00177785,2.07475,0.000909328,0.351717,1.24411
-7.60694e-05,2.07567,0,0.5,0.001841,2.0748,0.000861883,0.352579,1.24497
-7.48456e-05,2.07567,0,0.5,0.00189955,2.07486,0.000810862,0.35339,1.24578
-7.38939e-05,2.07567,0,0.5,0.0019546,2.07491,0.000754833,0.354145,1.24654
-7.31808e-05,2.07567,0,0.5,0.0020045,2.07497,0.000695467,0.35484,1.24723
-7.25141e-05,2.07567,0,0.5,0.00205083,2.07504,0.000631571,0.355472,1.24786
-7.18962e-05,2.07567,0,0.5,0.00209386,2.07511,0.000562429,0.356034,1.24843
-7.0932e-05,2.07567,0,0.5,0.00213122,2.07518,0.000492573,0.356527,1.24892
-7.03286e-05,2.07567,0,0.5,0.00216542,2.07525,0.000417709,0.356945,1.24934
-6.98912e-05,2.07567,0,0.5,0.00219602,2.07533,0.000338316,0.357283,1.24967
-6.949e-05,2.07568,0,0.5,0.0022223,2.07542,0.00025773,0.357541,1.24993
-6.88696e-05,2.07568,0,0.5,0.00224523,2.0755,0.000174046,0.357715,1.25011
-6.85616e-05,2.07568,0,0.5,0.00226464,2.07559,8.74996e-05,0.357802,1.25019
-6.81093e-05,2.07568,0,0.5,0.00228068,2.07568,7.15256e-07,0.357803,1.25019
-6.79026e-05,2.07568,0,0.5,0.00229355,2.07577,9.2268e-05,0.357895,1.25029
-6.77346e-05,2.07568,0,0.5,0.00230312,2.07586,0.000184298,0.358079,1.25047
-6.75263e-05,2.07568,0,0,0.00230932,2.07596,0.000273228,0.358353,1.25074
-6.73468e-05,2.07569,0,0,0.0023121,2.07602,0.000332594,0.000332594,1.25108
-6.7198e-05,2.07569,0,0,0.0023128,2.07604,0.000351191,0.000683784,1.25143
-6.71663e-05,2.07569,0,0,0.00231293,2.07604,0.000350714,0.0010345,1.25178
-6.71587e-05,2.07569,0,0,0.00231292,2.07604,0.000350475,0.00138497,1.25213
-6.71507e-05,2.07569,0,0,0.00231292,2.07604,0.000350475,0.00173545,1.25248
-6.71447e-05,2.07569,0,0,0.00231292,2.07604,0.000350475,0.00208592,1.25283
-6.71388e-05,2.07569,0,0,0.00231293,2.07604,0.000350475,0.0024364,1.25318
-6.71335e-05,2.07569,0,0,0.00231293,2.07604,0.000350475,0.00278687,1.25353
-6.71242e-05,2.07569,0,0,0.00231294,2.07604,0.000350475,0.00313735,1.25388
-6.94667e-05,2.07563,1,0,0.0022939,2.07555,7.89165e-05,0.00321627,1.25396
-0.000370089,2.06755,1,0,0.00198851,2.06777,0.000224113,0.00344038,1.25418
-0.000865129,2.05421,1,0,0.00129239,2.04999,0.00421476,0.00765514,1.2584
-0.0018117,2.02847,1,0,0.000212481,2.02214,0.00632834,0.0139835,1.26473
-0.00342835,1.98434,1,0,-0.00125302,1.98427,7.31945e-05,0.0140567,1.2648
-0.00443547,1.95688,1,0,-0.00310813,1.93641,0.0204759,0.0345325,1.28528
-0.00730497,1.87881,1,0,-0.00535513,1.87855,0.000269413,0.034802,1.28555
-0.00927276,1.82541,1,0,-0.00802436,1.80997,0.015443,0.0502449,1.30099
-0.0114802,1.76561,1,0,-0.0110323,1.73286,0.0327524,0.0829973,1.33374
-0.0139283,1.69942,1,0,-0.0144659,1.64503,0.0543829,0.13738,1.38812
-0.0187913,1.56825,1,0,-0.0183191,1.54667,0.0215853,0.158966,1.40971
-0.0217605,1.4883,1,0,-0.0221981,1.44772,0.0405623,0.199528,1.45027
-0.0269558,1.34839,1,0,-0.0261155,1.3478,0.00061357,0.200141,1.45089
-0.0299246,1.26845,1,0,-0.0300329,1.24787,0.0205679,0.220709,1.47145
-0.0328934,1.18851,1,0,-0.0339504,1.14795,0.0405085,0.261218,1.51196
-0.038089,1.0486,1,0,-0.037868,1.04803,0.000584126,0.261802,1.51255
-0.0410581,0.96866,1,0,-0.0417857,0.948105,0.0205045,0.282306,1.53305
-0.0447693,0.86873,1,0,-0.0457427,0.847183,0.0214661,0.303773,1.55452
-0.0477384,0.788786,1,0,-0.0496215,0.748259,0.0403269,0.344099,1.59484
-0.0507075,0.708842,1,0,-0.0535787,0.647336,0.0611032,0.405203,1.65595
-0.0551612,0.588925,1,0,-0.0574576,0.548412,0.040089,0.445292,1.69604
-0.0595274,0.47133,0,0,-0.0612531,0.451556,0.019383,0.464675,1.71542
-0.0621696,0.400028,0,0,-0.0645817,0.366433,0.03275,0.497425,1.74817
-0.0651336,0.319884,0,0,-0.0675766,0.289681,0.0289898,0.526414,1.77716
-0.0677222,0.249733,0,0,-0.0701209,0.224341,0.0237079,0.550122,1.80087
-0.0707188,0.168308,0,0,-0.0722991,0.168284,0.000595286,0.550718,1.80146
-0.0721039,0.130574,0,0,-0.0741011,0.121808,0.00658223,0.5573,1.80804
-0.0735025,0.0923997,0,0,-0.0754809,0.0861458,0.00353321,0.560833,1.81158
-0.0743559,0.0690555,0,0,-0.0764879,0.0600656,0.00422276,0.565056,1.8158
-0.0751959,0.046031,0,0,-0.0771077,0.0439779,0.000601262,0.565657,1.8164
-0.0754941,0.0378366,0,0,-0.0773421,0.0378827,0.0016764,0.567334,1.81808
-0.0755133,0.0373071,0,0,-0.0773451,0.0378043,0.00186325,0.569197,1.81994
-0.0755135,0.0373036,0,0,-0.0773451,0.0378024,0.00186391,0.571061,1.8218
-0.0755134,0.0373049,0,0,-0.0773451,0.0378026,0.00186345,0.572924,1.82367
-0.0755134,0.037305,0,0,-0.0773451,0.0378027,0.00186346,0.574788,1.82553
-0.0755134,0.037305,0,0,-0.0773451,0.0378027,0.00186348,0.576651,1.8274
-0.0755134,0.0373041,0,0.5,-0.0773449,0.0378105,0.00186704,0.578518,1.82926
-0.0755136,0.0372975,0,0.5,-0.0773446,0.0378474,0.00188575,0.580404,1.83115
-0.0755133,0.0372652,0,0.5,-0.0773452,0.0378916,0.0019203,0.582324,1.83307
-0.0755105,0.0372092,0,0.5,-0.0773456,0.0379282,0.00196406,0.584288,1.83503
-0.0755052,0.0371578,0,0.5,-0.0773478,0.03798,0.00201628,0.586305,1.83705
-0.0755029,0.0371422,0,0.5,-0.0773537,0.0380495,0.0020612,0.588366,1.83911
-0.0754992,0.0371229,0,0.5,-0.0773638,0.0381282,0.0021169,0.590483,1.84123
-0.0754979,0.0371181,0,0.5,-0.077378,0.0382104,0.00216918,0.592652,1.8434
-0.0754971,0.0371153,0,0.5,-0.0773963,0.0382945,0.00222488,0.594877,1.84562
-0.0754968,0.0371145,0,0.5,-0.0774188,0.0383788,0.00228304,0.59716,1.8479
-0.0754969,0.0371147,0,0.5,-0.0774451,0.0384604,0.00234269,0.599502,1.85025
-0.0754974,0.0371156,0,0.5,-0.0774753,0.0385393,0.00240411,0.601907,1.85265
-0.0754976,0.037116,0,0.5,-0.0775092,0.0386144,0.00246754,0.604374,1.85512
-0.0754985,0.0371175,0,0.5,-0.0775474,0.0386868,0.00253258,0.606907,1.85765
-0.0754992,0.0371187,0,0.5,-0.0775902,0.0387561,0.00260061,0.609507,1.86025
-0.0755001,0.0371198,0,0.5,-0.0776362,0.0388201,0.00266913,0.612176,1.86292
