x,y,vel,vel_ang,gazebox,gazeboy,blad,blad_bok,caly_blad
0.924904,2.02867,0.817,0,0.892011,2.02669,0.0152562,0.22518,1.14315
0.810525,2.02907,0.817,0,0.810312,2.02705,0.00195003,0.22713,1.1451
0.745166,2.0293,0.817,0,0.726162,2.02743,0.00823474,0.235365,1.15334
0.663599,2.02958,0.7895,0,0.647364,2.02778,0.00670409,0.242069,1.16004
0.570391,2.0299,0.74,0,0.570247,2.02812,0.00175238,0.243822,1.16179
0.51225,2.0301,0.6895,0,0.498126,2.02844,0.00502467,0.248846,1.16682
0.431013,2.03038,0.6405,0,0.430322,2.02874,0.0017488,0.250595,1.16857
0.380808,2.03055,0.5905,0,0.368159,2.029,0.00381041,0.254405,1.17238
0.333774,2.0307,0.542,0,0.311489,2.02925,0.00493407,0.25934,1.17731
0.279388,2.03088,0.494,0,0.259107,2.02947,0.00406456,0.263404,1.18137
0.229826,2.03104,0.447,0,0.21007,2.02967,0.00348449,0.266889,1.18486
0.17649,2.03121,0.3975,0,0.16849,2.02985,0.00203419,0.268923,1.18689
0.137515,2.03133,0.347,0,0.130217,2.03,0.00180459,0.270727,1.1887
0.10994,2.03142,0.2995,0,0.0976273,2.03014,0.00190687,0.272634,1.1906
0.0744729,2.03152,0.25,0,0.0696082,2.03025,0.00144744,0.274082,1.19205
0.0503262,2.0316,0.2,0,0.0464931,2.03034,0.0013473,0.275429,1.1934
0.0311552,2.03165,0.15,0,0.0283678,2.03041,0.00128269,0.276712,1.19468
0.0193987,2.03169,0.1,0,0.0152209,2.03046,0.00126076,0.277972,1.19594
0.0108591,2.03171,0.0525,0,0.00705742,2.03049,0.00123525,0.279208,1.19718
0.00392792,2.03173,0,0,0.00450315,2.0305,0.00122738,0.280435,1.19841
0.00392679,2.03173,0,0,0.0045334,2.0305,0.00122738,0.281662,1.19963
0.00392975,2.03173,0,0,0.00453503,2.0305,0.00122762,0.28289,1.20086
0.00392987,2.03173,0,0,0.00453505,2.0305,0.00122762,0.284118,1.20209
0.00392993,2.03173,0,0,0.00453508,2.0305,0.00122762,0.285345,1.20332
